25600
6
31.518198632692584 41.5280748527325 21.23985383195596 65.18833583912964 78.28995824094861 26.214004355596877 
47.00632263194995 42.6560296939826 80.87829536168776 48.32475882805427 95.54902640202977 19.74060569917012 
39.19861529745792 37.964390300822956 80.53039394825109 96.09547181045264 71.72881916827684 56.23041112125582 
50.27434599412616 92.82479669163983 42.97878215402437 51.36142460370966 89.83849346257527 54.6477741276633 
31.635829013020476 53.12968571745726 28.428017417991725 33.89703757663622 83.67552597329365 84.85541427041375 
0.7546334739190419 91.55858156145614 0.5088121721945171 60.48803109306715 20.17036282080744 33.63679968827954 
64.64000141471774 12.50698319293344 46.42624496314405 93.04279195981657 90.10486905466213 65.04134182948984 
33.85188595518325 51.67417066755673 68.85835647310037 47.7711587314254 19.439342136590053 51.695153027614126 
69.63822398004106 13.961884964922188 54.42755631102043 32.382949203335556 64.18441642218625 95.11794485027157 
85.41318317414694 80.7799026608829 78.60651403842579 89.79091225138735 41.10520159864001 34.88381316550407 
36.41323563545382 7.914109488108368 84.2612357286135 61.954772380383694 58.80484084873998 95.15684911657118 
19.63266127404455 8.199660484001136 54.39268506124567 76.126105082713 64.62250619355156 78.25769909603984 
12.160377703142744 3.856320617298181 65.37483023162949 26.474631178567986 81.0454460726589 40.24915923099787 
76.86477704757294 93.34280564377649 5.030924672008263 18.48406421066947 91.43963519273201 14.770155856406852 
93.9791494573586 6.921598778686477 84.36019185081626 53.26292916165748 22.997435294046685 11.808379399495394 
31.528527683743423 85.03252831694014 46.23122583243698 20.593414911925002 4.774627501607876 5.974039625714999 
99.7373972258864 79.32747837292027 45.944844639625494 45.60686428204951 18.602260940340464 4.8629895476883895 
89.56923413799043 4.309314215601512 59.24642940945283 85.41533893906636 47.21452603975852 91.7399984716284 
96.9086904168706 46.33670628826352 62.246890885483474 39.749051422642744 75.14821830955233 19.096762958096015 
97.4243284065394 64.28536402899479 41.78896557512981 42.644268432251394 22.019375326016466 59.794218430384674 
